Feature,Operation,Work Material,aspect ratio,Speed,feed per tooth,Depth of cut,Dia. Of tool,Cutting tool material,Cutting tool
5,6,5,1,4.27,0.015,6.35,15.84658764,2,End mill cutter
5,6,5,3,4.57,0.01,9.525,18.82839635,2,End mill cutter
5,6,5,3,3.96,0.01,12.7,15.1406605,2,End mill cutter
5,6,5,4,3.96,0.008,19.05,19.03911358,2,End mill cutter
5,6,5,3,3.96,0.005,25.4,18.11035585,2,End mill cutter
5,6,5,4,3.96,0.005,44.45,17.97379572,2,End mill cutter
5,6,5,2,6.4,0.038,0.508,21.92549798,2,End mill cutter
5,6,5,5,5.79,0.043,1.016,21.47733345,2,End mill cutter
5,6,5,5,4.88,0.048,1.524,24.03955522,2,End mill cutter
5,6,5,1,4.57,0.043,2.54,19.12777317,2,End mill cutter
5,6,5,5,4.27,0.038,3.175,24.42266185,2,End mill cutter
5,6,5,4,4.27,0.033,6.35,19.15905594,2,End mill cutter
5,6,5,3,3.96,0.03,9.525,20.02699711,2,End mill cutter
5,6,5,3,3.96,0.025,12.7,23.48078647,2,End mill cutter
5,6,5,5,3.66,0.023,19.05,22.47910196,2,End mill cutter
5,6,5,3,3.66,0.023,25.4,22.56374327,2,End mill cutter
5,6,5,1,3.66,0.02,44.45,23.71745807,2,End mill cutter
5,6,5,1,6.1,0.048,0.508,28.70034245,2,End mill cutter
5,6,5,3,5.18,0.053,1.016,35.4733959,2,End mill cutter
5,6,5,1,4.57,0.058,1.524,35.55983327,2,End mill cutter
5,6,5,4,4.57,0.053,2.54,35.31849315,2,End mill cutter
5,6,5,5,4.27,0.048,3.175,26.27707155,2,End mill cutter
5,6,5,5,3.96,0.043,6.35,28.63071751,2,End mill cutter
5,6,5,2,3.66,0.058,9.525,31.11852276,2,End mill cutter
5,6,5,1,3.66,0.036,12.7,29.34692789,2,End mill cutter
5,6,5,2,3.66,0.033,19.05,31.80753038,2,End mill cutter
5,6,5,2,3.66,0.03,25.4,27.91061464,2,End mill cutter
5,6,5,4,3.66,0.03,44.45,36.94308767,2,End mill cutter
5,6,5,2,5.79,0.051,0.508,48.1764665,2,End mill cutter
5,6,5,3,5.18,0.056,1.016,45.64794343,2,End mill cutter
5,6,5,4,4.57,0.058,1.524,43.69202199,2,End mill cutter
5,6,5,5,4.27,0.051,2.54,46.4883521,2,End mill cutter
5,6,5,2,4.27,0.043,3.175,48.51836308,2,End mill cutter
5,6,5,1,3.96,0.043,6.35,49.1828253,2,End mill cutter
5,6,5,2,3.66,0.038,9.525,50.72624295,2,End mill cutter
5,6,5,4,3.66,0.036,12.7,43.74232655,2,End mill cutter
5,6,5,2,3.66,0.036,19.05,41.86744009,2,End mill cutter
5,6,5,1,3.35,0.033,25.4,40.25849766,2,End mill cutter
5,6,5,1,3.35,0.033,44.45,49.98060817,2,End mill cutter
6,6,1,2,156.36,0.132,0.762,89,1,Face mill cutter
6,6,1,5,147.52,0.14,2.286,79,1,Face mill cutter
6,6,1,9,138.38,0.175,3.175,160,1,Face mill cutter
6,6,1,5,128.93,0.211,4.775,117,1,Face mill cutter
6,6,1,8,119.79,0.244,7.925,46,1,Face mill cutter
6,6,1,6,138.38,0.279,15.85,168,1,Face mill cutter
6,6,1,1,50.6,0.114,0.762,116,2,Face mill cutter
6,6,1,6,45.11,0.122,2.286,110,2,Face mill cutter
6,6,1,6,41.45,0.175,3.175,74,2,Face mill cutter
6,6,1,2,35.05,0.211,4.775,64,2,Face mill cutter
6,6,1,8,29.57,0.244,7.925,127,2,Face mill cutter
6,6,1,1,26.82,0.279,15.85,93,2,Face mill cutter
6,6,2,3,139.6,0.132,0.762,91,1,Face mill cutter
6,6,2,1,131.67,0.142,2.286,117,1,Face mill cutter
6,6,2,1,123.44,0.178,3.175,65,1,Face mill cutter
6,6,2,1,115.21,0.213,4.775,127,1,Face mill cutter
6,6,2,3,106.68,0.246,7.925,53,1,Face mill cutter
6,6,2,2,123.44,0.282,15.85,50,1,Face mill cutter
6,6,2,7,50.6,0.127,0.762,105,2,Face mill cutter
6,6,2,4,45.11,0.137,2.286,64,2,Face mill cutter
6,6,2,2,41.45,0.196,3.175,175,2,Face mill cutter
6,6,2,7,35.05,0.234,4.775,114,2,Face mill cutter
6,6,2,9,29.57,0.274,7.925,53,2,Face mill cutter
6,6,2,1,26.82,0.312,15.85,178,2,Face mill cutter
6,6,3,3,577.9,0.198,0.762,144,1,Face mill cutter
6,6,3,10,544.37,0.211,2.286,153,1,Face mill cutter
6,6,3,1,510.54,0.264,3.175,180,1,Face mill cutter
6,6,3,9,476.1,0.318,4.775,67,1,Face mill cutter
6,6,3,9,441.96,0.371,7.925,115,1,Face mill cutter
6,6,3,7,510.54,0.422,15.85,71,1,Face mill cutter
6,6,3,2,328.57,0.165,0.762,172,2,Face mill cutter
6,6,3,2,292.61,0.178,2.286,77,2,Face mill cutter
6,6,3,5,268.22,0.254,3.175,44,2,Face mill cutter
6,6,3,2,227.08,0.305,4.775,65,2,Face mill cutter
6,6,3,7,191.11,0.356,7.925,134,2,Face mill cutter
6,6,3,6,173.13,0.406,15.85,186,2,Face mill cutter
6,6,4,7,108.2,0.173,0.762,184,1,Face mill cutter
6,6,4,6,102.11,0.185,2.286,120,1,Face mill cutter
6,6,4,8,95.71,0.231,3.175,68,1,Face mill cutter
6,6,4,9,89.31,0.277,4.775,160,1,Face mill cutter
6,6,4,2,82.91,0.325,7.925,80,1,Face mill cutter
6,6,4,4,95.71,0.371,15.85,94,1,Face mill cutter
6,6,4,4,54.56,0.142,0.762,89,2,Face mill cutter
6,6,4,4,48.46,0.152,2.286,86,2,Face mill cutter
6,6,4,6,44.5,0.218,3.175,163,2,Face mill cutter
6,6,4,3,37.49,0.262,4.775,141,2,Face mill cutter
6,6,4,10,31.7,0.305,7.925,76,2,Face mill cutter
6,6,4,2,28.65,0.35,15.85,143,2,Face mill cutter
6,6,5,6,33.83,0.061,0.762,92,1,Face mill cutter
6,6,5,5,31.7,0.066,2.286,163,1,Face mill cutter
6,6,5,10,29.87,0.081,3.175,78,1,Face mill cutter
6,6,5,4,27.74,0.096,4.775,85,1,Face mill cutter
6,6,5,5,25.91,0.114,7.925,145,1,Face mill cutter
6,6,5,10,29.87,0.13,15.85,163,1,Face mill cutter
6,6,5,6,8.53,0.056,0.762,168,2,Face mill cutter
6,6,5,9,7.62,0.061,2.286,186,2,Face mill cutter
6,6,5,2,7.01,0.086,3.175,140,2,Face mill cutter
6,6,5,2,5.79,0.102,4.775,180,2,Face mill cutter
6,6,5,3,4.88,0.119,7.925,75,2,Face mill cutter
6,6,5,4,4.57,0.137,15.85,89,2,Face mill cutter
7,6,1,1,124.36,0.038,0.508,5.734196746,2,Chamfering End mill
7,6,1,1,108.81,0.046,1.016,3.626140209,2,Chamfering End mill
7,6,1,1,92.96,0.056,1.524,2.777836845,2,Chamfering End mill
7,6,1,1,90.22,0.046,2.54,6.091278504,2,Chamfering End mill
7,6,1,1,86.56,0.038,3.175,3.94183187,2,Chamfering End mill
7,6,1,1,79.25,0.03,6.35,0.794619736,2,Chamfering End mill
7,6,1,1,75.59,0.028,9.525,0.984857815,2,Chamfering End mill
7,6,1,1,74.98,0.025,12.7,2.144096076,2,Chamfering End mill
7,6,1,1,74.98,0.023,19.05,6.302121353,2,Chamfering End mill
7,6,1,1,74.37,0.023,25.4,5.863424466,2,Chamfering End mill
7,6,1,1,73.76,0.02,44.45,0.958308388,2,Chamfering End mill
7,6,1,1,118.59,0.046,0.508,7.346849529,2,Chamfering End mill
7,6,1,1,103.8,0.056,1.016,8.741173555,2,Chamfering End mill
7,6,1,1,90.22,0.066,1.524,6.498046056,2,Chamfering End mill
7,6,1,1,88.41,0.056,2.54,11.63637096,2,Chamfering End mill
7,6,1,1,83.89,0.046,3.175,6.448739444,2,Chamfering End mill
7,6,1,1,75.74,0.038,6.35,8.169312987,2,Chamfering End mill
7,6,1,1,71.21,0.03,9.525,10.96935682,2,Chamfering End mill
7,6,1,1,69.1,0.03,12.7,11.87491347,2,Chamfering End mill
7,6,1,1,68.5,0.025,19.05,9.370590131,2,Chamfering End mill
7,6,1,1,67.59,0.023,25.4,11.64051503,2,Chamfering End mill
7,6,1,1,66.39,0.02,44.45,9.288499593,2,Chamfering End mill
7,6,1,1,115.87,0.056,0.508,16.64897102,2,Chamfering End mill
7,6,1,1,102.29,0.066,1.016,18.80054829,2,Chamfering End mill
7,6,1,1,88.41,0.074,1.524,14.1179582,2,Chamfering End mill
7,6,1,1,83.89,0.066,2.54,18.08975842,2,Chamfering End mill
7,6,1,1,80.27,0.056,3.175,15.44830686,2,Chamfering End mill
7,6,1,1,73.02,0.046,6.35,15.02810133,2,Chamfering End mill
7,6,1,1,67.59,0.038,9.525,16.56474759,2,Chamfering End mill
7,6,1,1,66.99,0.033,12.7,14.67498702,2,Chamfering End mill
7,6,1,1,66.39,0.028,19.05,13.64250483,2,Chamfering End mill
7,6,1,1,66.39,0.028,25.4,15.22172302,2,Chamfering End mill
7,6,1,1,65.78,0.025,44.45,17.37330101,2,Chamfering End mill
7,6,2,1,110.95,0.018,0.508,6.231684851,2,Chamfering End mill
7,6,2,1,96.93,0.023,1.016,1.406314366,2,Chamfering End mill
7,6,2,1,83.21,0.028,1.524,3.290134175,2,Chamfering End mill
7,6,2,1,80.47,0.023,2.54,5.429152313,2,Chamfering End mill
7,6,2,1,77.11,0.018,3.175,4.539618016,2,Chamfering End mill
7,6,2,1,70.71,0.015,6.35,2.395473615,2,Chamfering End mill
7,6,2,1,67.36,0.015,9.525,1.78548656,2,Chamfering End mill
7,6,2,1,67.06,0.013,12.7,6.155845257,2,Chamfering End mill
7,6,2,1,66.75,0.013,19.05,4.549019475,2,Chamfering End mill
7,6,2,1,66.14,0.01,25.4,3.384500215,2,Chamfering End mill
7,6,2,1,65.84,0.01,44.45,3.115231137,2,Chamfering End mill
7,6,2,1,106.68,0.023,0.508,12.13152377,2,Chamfering End mill
7,6,2,1,93.57,0.028,1.016,10.17128092,2,Chamfering End mill
7,6,2,1,81.38,0.033,1.524,12.53951454,2,Chamfering End mill
7,6,2,1,79.86,0.028,2.54,9.120433573,2,Chamfering End mill
7,6,2,1,75.59,0.023,3.175,10.45787347,2,Chamfering End mill
7,6,2,1,68.28,0.018,6.35,6.453384846,2,Chamfering End mill
7,6,2,1,64.31,0.015,9.525,11.91296012,2,Chamfering End mill
7,6,2,1,62.48,0.015,12.7,9.988069544,2,Chamfering End mill
7,6,2,1,61.57,0.013,19.05,10.80729088,2,Chamfering End mill
7,6,2,1,60.96,0.013,25.4,11.72723174,2,Chamfering End mill
7,6,2,1,60.05,0.01,44.45,11.0259711,2,Chamfering End mill
7,6,2,1,104.55,0.028,0.508,13.18989634,2,Chamfering End mill
7,6,2,1,92.05,0.033,1.016,18.35747798,2,Chamfering End mill
7,6,2,1,79.86,0.038,1.524,16.22567028,2,Chamfering End mill
7,6,2,1,75.59,0.033,2.54,14.23205141,2,Chamfering End mill
7,6,2,1,72.24,0.028,3.175,15.83347847,2,Chamfering End mill
7,6,2,1,65.84,0.023,6.35,14.55227533,2,Chamfering End mill
7,6,2,1,60.96,0.018,9.525,18.09100683,2,Chamfering End mill
7,6,2,1,60.35,0.018,12.7,15.99629929,2,Chamfering End mill
7,6,2,1,60.05,0.015,19.05,17.20929162,2,Chamfering End mill
7,6,2,1,59.74,0.015,25.4,16.93155868,2,Chamfering End mill
7,6,2,1,59.13,0.013,44.45,17.87131495,2,Chamfering End mill
7,6,3,1,402.03,0.056,0.508,4.583575727,2,Chamfering End mill
7,6,3,1,351.43,0.069,1.016,5.518343718,2,Chamfering End mill
7,6,3,1,300.84,0.086,1.524,4.181681823,2,Chamfering End mill
7,6,3,1,292,0.069,2.54,4.659613644,2,Chamfering End mill
7,6,3,1,279.81,0.056,3.175,4.202263542,2,Chamfering End mill
7,6,3,1,256.03,0.046,6.35,5.027286663,2,Chamfering End mill
7,6,3,1,243.84,0.043,9.525,2.230573337,2,Chamfering End mill
7,6,3,1,242.62,0.041,12.7,5.161144697,2,Chamfering End mill
7,6,3,1,242.01,0.036,19.05,6.063654417,2,Chamfering End mill
7,6,3,1,239.88,0.033,25.4,5.339246022,2,Chamfering End mill
7,6,3,1,238.05,0.03,44.45,3.759658788,2,Chamfering End mill
7,6,3,1,386.49,0.069,0.508,8.964896048,2,Chamfering End mill
7,6,3,1,339.24,0.086,1.016,10.8013776,2,Chamfering End mill
7,6,3,1,294.44,0.099,1.524,9.297588043,2,Chamfering End mill
7,6,3,1,288.65,0.086,2.54,12.28319076,2,Chamfering End mill
7,6,3,1,274.02,0.069,3.175,9.007902782,2,Chamfering End mill
7,6,3,1,247.19,0.056,6.35,9.543372817,2,Chamfering End mill
7,6,3,1,232.26,0.046,9.525,6.632718876,2,Chamfering End mill
7,6,3,1,225.86,0.046,12.7,7.539943337,2,Chamfering End mill
7,6,3,1,223.42,0.041,19.05,9.30431965,2,Chamfering End mill
7,6,3,1,220.07,0.036,25.4,9.92152325,2,Chamfering End mill
7,6,3,1,217.02,0.03,44.45,8.613132006,2,Chamfering End mill
7,6,3,1,378.26,0.086,0.508,18.45519804,2,Chamfering End mill
7,6,3,1,333.45,0.099,1.016,14.48125818,2,Chamfering End mill
7,6,3,1,288.65,0.112,1.524,17.0669979,2,Chamfering End mill
7,6,3,1,274.02,0.099,2.54,17.47782454,2,Chamfering End mill
7,6,3,1,261.82,0.086,3.175,17.39702432,2,Chamfering End mill
7,6,3,1,238.05,0.069,6.35,18.82111799,2,Chamfering End mill
7,6,3,1,220.07,0.056,9.525,17.45362219,2,Chamfering End mill
7,6,3,1,218.85,0.048,12.7,17.95507654,2,Chamfering End mill
7,6,3,1,217.02,0.043,19.05,16.4301725,2,Chamfering End mill
7,6,3,1,216.41,0.043,25.4,13.64414309,2,Chamfering End mill
7,6,3,1,214.27,0.041,44.45,14.9737048,2,Chamfering End mill
7,6,4,1,70.71,0.033,0.508,2.58679779,2,Chamfering End mill
7,6,4,1,61.87,0.041,1.016,6.039962308,2,Chamfering End mill
7,6,4,1,53.04,0.051,1.524,0.873992994,2,Chamfering End mill
7,6,4,1,51.51,0.041,2.54,2.778817787,2,Chamfering End mill
7,6,4,1,49.38,0.033,3.175,0.229693608,2,Chamfering End mill
7,6,4,1,45.11,0.028,6.35,4.808296699,2,Chamfering End mill
7,6,4,1,42.98,0.025,9.525,0.398479754,2,Chamfering End mill
7,6,4,1,42.67,0.023,12.7,3.89970948,2,Chamfering End mill
7,6,4,1,42.67,0.02,19.05,3.09769176,2,Chamfering End mill
7,6,4,1,42.37,0.02,25.4,5.292175631,2,Chamfering End mill
7,6,4,1,42.06,0.018,44.45,0.895526985,2,Chamfering End mill
7,6,4,1,67.97,0.041,0.508,12.06341281,2,Chamfering End mill
7,6,4,1,59.74,0.051,1.016,6.712064732,2,Chamfering End mill
7,6,4,1,51.82,0.058,1.524,9.168367984,2,Chamfering End mill
7,6,4,1,50.9,0.051,2.54,11.79254165,2,Chamfering End mill
7,6,4,1,48.16,0.041,3.175,8.817556569,2,Chamfering End mill
7,6,4,1,43.59,0.033,6.35,7.563302602,2,Chamfering End mill
7,6,4,1,40.84,0.028,9.525,11.76954777,2,Chamfering End mill
7,6,4,1,39.93,0.028,12.7,12.63824325,2,Chamfering End mill
7,6,4,1,39.32,0.023,19.05,12.32144587,2,Chamfering End mill
7,6,4,1,38.71,0.02,25.4,7.891064031,2,Chamfering End mill
7,6,4,1,38.1,0.018,44.45,8.477738503,2,Chamfering End mill
7,6,4,1,66.75,0.051,0.508,19.02232757,2,Chamfering End mill
7,6,4,1,58.83,0.058,1.016,13.69725376,2,Chamfering End mill
7,6,4,1,50.9,0.066,1.524,14.18812208,2,Chamfering End mill
7,6,4,1,48.16,0.058,2.54,18.21431203,2,Chamfering End mill
7,6,4,1,46.02,0.051,3.175,18.2867236,2,Chamfering End mill
7,6,4,1,42.06,0.041,6.35,14.05572814,2,Chamfering End mill
7,6,4,1,38.71,0.033,9.525,18.40572918,2,Chamfering End mill
7,6,4,1,38.71,0.028,12.7,14.52626627,2,Chamfering End mill
7,6,4,1,38.1,0.025,19.05,17.72583576,2,Chamfering End mill
7,6,4,1,38.1,0.025,25.4,14.22543281,2,Chamfering End mill
7,6,4,1,37.8,0.023,44.45,14.4291592,2,Chamfering End mill
7,6,5,1,21.03,0.018,0.508,6.278654854,2,Chamfering End mill
7,6,5,1,18.29,0.02,1.016,4.785425146,2,Chamfering End mill
7,6,5,1,15.85,0.025,1.524,3.054942546,2,Chamfering End mill
7,6,5,1,15.24,0.02,2.54,2.2874909,2,Chamfering End mill
7,6,5,1,14.63,0.018,3.175,1.332967374,2,Chamfering End mill
7,6,5,1,13.41,0.015,6.35,2.484653551,2,Chamfering End mill
7,6,5,1,12.8,0.013,9.525,1.431165159,2,Chamfering End mill
7,6,5,1,12.8,0.013,12.7,3.204320162,2,Chamfering End mill
7,6,5,1,12.8,0.01,19.05,0.246158286,2,Chamfering End mill
7,6,5,1,12.5,0.01,25.4,5.566679554,2,Chamfering End mill
7,6,5,1,12.5,0.01,44.45,2.052374827,2,Chamfering End mill
7,6,5,1,20.12,0.02,0.508,10.52424099,2,Chamfering End mill
7,6,5,1,17.68,0.025,1.016,6.708577972,2,Chamfering End mill
7,6,5,1,15.54,0.03,1.524,8.436979937,2,Chamfering End mill
7,6,5,1,15.24,0.025,2.54,7.96513921,2,Chamfering End mill
7,6,5,1,14.33,0.02,3.175,11.37817853,2,Chamfering End mill
7,6,5,1,12.8,0.018,6.35,11.28105094,2,Chamfering End mill
7,6,5,1,12.19,0.015,9.525,11.36630771,2,Chamfering End mill
7,6,5,1,11.89,0.015,12.7,7.06104133,2,Chamfering End mill
7,6,5,1,11.58,0.013,19.05,10.20516554,2,Chamfering End mill
7,6,5,1,11.58,0.01,25.4,9.018548866,2,Chamfering End mill
7,6,5,1,11.28,0.01,44.45,10.05308787,2,Chamfering End mill
7,6,5,1,19.81,0.025,0.508,14.10897372,2,Chamfering End mill
7,6,5,1,17.37,0.03,1.016,17.26102626,2,Chamfering End mill
7,6,5,1,15.24,0.036,1.524,15.67247891,2,Chamfering End mill
7,6,5,1,14.33,0.03,2.54,17.99634426,2,Chamfering End mill
7,6,5,1,13.72,0.025,3.175,14.87561785,2,Chamfering End mill
7,6,5,1,12.5,0.02,6.35,18.42768465,2,Chamfering End mill
7,6,5,1,11.58,0.018,9.525,16.96215412,2,Chamfering End mill
7,6,5,1,11.58,0.015,12.7,14.03448688,2,Chamfering End mill
7,6,5,1,11.28,0.013,19.05,15.61079373,2,Chamfering End mill
7,6,5,1,11.28,0.013,25.4,15.73075063,2,Chamfering End mill
7,6,5,1,11.28,0.013,44.45,12.94292464,2,Chamfering End mill
8,6,1,1,124.36,0.038,0.508,1,2,Ball nose mill cutter
8,6,1,1,108.81,0.046,1.016,2,2,Ball nose mill cutter
8,6,1,1,92.96,0.056,1.524,4,2,Ball nose mill cutter
8,6,1,1,90.22,0.046,2.54,4,2,Ball nose mill cutter
8,6,1,1,86.56,0.038,3.175,6,2,Ball nose mill cutter
8,6,1,1,79.25,0.03,0.508,6,2,Ball nose mill cutter
8,6,1,1,75.59,0.028,1.016,8,2,Ball nose mill cutter
8,6,1,1,74.98,0.025,1.524,10,2,Ball nose mill cutter
8,6,1,1,74.98,0.023,2.54,12,2,Ball nose mill cutter
8,6,1,1,74.37,0.023,3.175,20,2,Ball nose mill cutter
8,6,1,1,73.76,0.02,0.508,0.5,2,Ball nose mill cutter
8,6,1,1,118.59,0.046,1.016,1,2,Ball nose mill cutter
8,6,1,1,103.8,0.056,1.524,2,2,Ball nose mill cutter
8,6,1,1,90.22,0.066,2.54,3,2,Ball nose mill cutter
8,6,1,1,88.41,0.056,3.175,3,2,Ball nose mill cutter
8,6,1,1,83.89,0.046,0.508,5,2,Ball nose mill cutter
8,6,1,1,75.74,0.038,1.016,5,2,Ball nose mill cutter
8,6,1,1,71.21,0.03,1.524,8,2,Ball nose mill cutter
8,6,1,1,69.1,0.03,2.54,10,2,Ball nose mill cutter
8,6,1,1,68.5,0.025,3.175,12,2,Ball nose mill cutter
8,6,1,1,67.59,0.023,0.508,14,2,Ball nose mill cutter
8,6,1,1,66.39,0.02,1.016,16,2,Ball nose mill cutter
8,6,1,1,115.87,0.056,1.524,18,2,Ball nose mill cutter
8,6,1,1,102.29,0.066,2.54,25,2,Ball nose mill cutter
8,6,1,1,88.41,0.074,3.175,1,2,Ball nose mill cutter
8,6,1,1,83.89,0.066,0.508,2,2,Ball nose mill cutter
8,6,1,1,80.27,0.056,1.016,4,2,Ball nose mill cutter
8,6,1,1,73.02,0.046,1.524,4,2,Ball nose mill cutter
8,6,1,1,67.59,0.038,2.54,6,2,Ball nose mill cutter
8,6,1,1,66.99,0.033,3.175,6,2,Ball nose mill cutter
8,6,1,1,66.39,0.028,0.508,8,2,Ball nose mill cutter
8,6,1,1,66.39,0.028,1.016,10,2,Ball nose mill cutter
8,6,1,1,65.78,0.025,1.524,12,2,Ball nose mill cutter
8,6,2,1,110.95,0.018,2.54,20,2,Ball nose mill cutter
8,6,2,1,96.93,0.023,3.175,0.5,2,Ball nose mill cutter
8,6,2,1,83.21,0.028,0.508,1,2,Ball nose mill cutter
8,6,2,1,80.47,0.023,1.016,2,2,Ball nose mill cutter
8,6,2,1,77.11,0.018,1.524,3,2,Ball nose mill cutter
8,6,2,1,70.71,0.015,2.54,3,2,Ball nose mill cutter
8,6,2,1,67.36,0.015,3.175,5,2,Ball nose mill cutter
8,6,2,1,67.06,0.013,0.508,5,2,Ball nose mill cutter
8,6,2,1,66.75,0.013,1.016,8,2,Ball nose mill cutter
8,6,2,1,66.14,0.01,1.524,10,2,Ball nose mill cutter
8,6,2,1,65.84,0.01,2.54,12,2,Ball nose mill cutter
8,6,2,1,106.68,0.023,3.175,14,2,Ball nose mill cutter
8,6,2,1,93.57,0.028,1.016,16,2,Ball nose mill cutter
8,6,2,1,81.38,0.033,1.524,18,2,Ball nose mill cutter
8,6,2,1,79.86,0.028,2.54,25,2,Ball nose mill cutter
8,6,2,1,75.59,0.023,0.508,1,2,Ball nose mill cutter
8,6,2,1,68.28,0.018,1.016,2,2,Ball nose mill cutter
8,6,2,1,64.31,0.015,1.524,4,2,Ball nose mill cutter
8,6,2,1,62.48,0.015,2.54,4,2,Ball nose mill cutter
8,6,2,1,61.57,0.013,3.175,6,2,Ball nose mill cutter
8,6,2,1,60.96,0.013,0.508,6,2,Ball nose mill cutter
8,6,2,1,60.05,0.01,1.016,8,2,Ball nose mill cutter
8,6,2,1,104.55,0.028,1.524,10,2,Ball nose mill cutter
8,6,2,1,92.05,0.033,2.54,12,2,Ball nose mill cutter
8,6,2,1,79.86,0.038,3.175,20,2,Ball nose mill cutter
8,6,2,1,75.59,0.033,0.508,0.5,2,Ball nose mill cutter
8,6,2,1,72.24,0.028,1.016,1,2,Ball nose mill cutter
8,6,2,1,65.84,0.023,1.524,2,2,Ball nose mill cutter
8,6,2,1,60.96,0.018,2.54,3,2,Ball nose mill cutter
8,6,2,1,60.35,0.018,3.175,3,2,Ball nose mill cutter
8,6,2,1,60.05,0.015,0.508,5,2,Ball nose mill cutter
8,6,2,1,59.74,0.015,1.016,5,2,Ball nose mill cutter
8,6,2,1,59.13,0.013,1.524,8,2,Ball nose mill cutter
8,6,3,1,402.03,0.056,2.54,10,2,Ball nose mill cutter
8,6,3,1,351.43,0.069,3.175,12,2,Ball nose mill cutter
8,6,3,1,300.84,0.086,1.524,14,2,Ball nose mill cutter
8,6,3,1,292,0.069,2.54,16,2,Ball nose mill cutter
8,6,3,1,279.81,0.056,3.175,18,2,Ball nose mill cutter
8,6,3,1,256.03,0.046,6.35,25,2,Ball nose mill cutter
8,6,3,1,243.84,0.043,0.508,1,2,Ball nose mill cutter
8,6,3,1,242.62,0.041,1.016,2,2,Ball nose mill cutter
8,6,3,1,242.01,0.036,1.524,4,2,Ball nose mill cutter
8,6,3,1,239.88,0.033,2.54,4,2,Ball nose mill cutter
8,6,3,1,238.05,0.03,3.175,6,2,Ball nose mill cutter
8,6,3,1,386.49,0.069,0.508,6,2,Ball nose mill cutter
8,6,3,1,339.24,0.086,1.016,8,2,Ball nose mill cutter
8,6,3,1,294.44,0.099,1.524,10,2,Ball nose mill cutter
8,6,3,1,288.65,0.086,2.54,12,2,Ball nose mill cutter
8,6,3,1,274.02,0.069,3.175,20,2,Ball nose mill cutter
8,6,3,1,247.19,0.056,0.508,0.5,2,Ball nose mill cutter
8,6,3,1,232.26,0.046,1.016,1,2,Ball nose mill cutter
8,6,3,1,225.86,0.046,1.524,2,2,Ball nose mill cutter
8,6,3,1,223.42,0.041,2.54,3,2,Ball nose mill cutter
8,6,3,1,220.07,0.036,3.175,3,2,Ball nose mill cutter
8,6,3,1,217.02,0.03,0.508,5,2,Ball nose mill cutter
8,6,3,1,378.26,0.086,1.016,5,2,Ball nose mill cutter
8,6,3,1,333.45,0.099,1.524,8,2,Ball nose mill cutter
8,6,3,1,288.65,0.112,2.54,10,2,Ball nose mill cutter
8,6,3,1,274.02,0.099,3.175,12,2,Ball nose mill cutter
8,6,3,1,261.82,0.086,0.508,14,2,Ball nose mill cutter
8,6,3,1,238.05,0.069,1.016,16,2,Ball nose mill cutter
8,6,3,1,220.07,0.056,1.524,18,2,Ball nose mill cutter
8,6,3,1,218.85,0.048,2.54,25,2,Ball nose mill cutter
8,6,3,1,217.02,0.043,3.175,1,2,Ball nose mill cutter
8,6,3,1,216.41,0.043,0.508,2,2,Ball nose mill cutter
8,6,3,1,214.27,0.041,1.016,4,2,Ball nose mill cutter
8,6,4,1,70.71,0.033,1.524,4,2,Ball nose mill cutter
8,6,4,1,61.87,0.041,2.54,6,2,Ball nose mill cutter
8,6,4,1,53.04,0.051,0.508,6,2,Ball nose mill cutter
8,6,4,1,51.51,0.041,1.016,8,2,Ball nose mill cutter
8,6,4,1,49.38,0.033,1.524,10,2,Ball nose mill cutter
8,6,4,1,45.11,0.028,2.54,12,2,Ball nose mill cutter
8,6,4,1,42.98,0.025,3.175,20,2,Ball nose mill cutter
8,6,4,1,42.67,0.023,0.508,0.5,2,Ball nose mill cutter
8,6,4,1,42.67,0.02,1.016,1,2,Ball nose mill cutter
8,6,4,1,42.37,0.02,1.524,2,2,Ball nose mill cutter
8,6,4,1,42.06,0.018,2.54,3,2,Ball nose mill cutter
8,6,4,1,67.97,0.041,3.175,3,2,Ball nose mill cutter
8,6,4,1,59.74,0.051,0.508,5,2,Ball nose mill cutter
8,6,4,1,51.82,0.058,1.016,5,2,Ball nose mill cutter
8,6,4,1,50.9,0.051,1.524,8,2,Ball nose mill cutter
8,6,4,1,48.16,0.041,2.54,10,2,Ball nose mill cutter
8,6,4,1,43.59,0.033,3.175,12,2,Ball nose mill cutter
8,6,4,1,40.84,0.028,0.508,14,2,Ball nose mill cutter
8,6,4,1,39.93,0.028,1.016,16,2,Ball nose mill cutter
8,6,4,1,39.32,0.023,1.524,18,2,Ball nose mill cutter
8,6,4,1,38.71,0.02,2.54,25,2,Ball nose mill cutter
8,6,4,1,38.1,0.018,3.175,1,2,Ball nose mill cutter
8,6,4,1,66.75,0.051,0.508,2,2,Ball nose mill cutter
8,6,4,1,58.83,0.058,1.016,4,2,Ball nose mill cutter
8,6,4,1,50.9,0.066,1.524,4,2,Ball nose mill cutter
8,6,4,1,48.16,0.058,2.54,6,2,Ball nose mill cutter
8,6,4,1,46.02,0.051,3.175,6,2,Ball nose mill cutter
8,6,4,1,42.06,0.041,0.508,8,2,Ball nose mill cutter
8,6,4,1,38.71,0.033,1.016,10,2,Ball nose mill cutter
8,6,4,1,38.71,0.028,1.524,12,2,Ball nose mill cutter
