Feature,Operation,Work Material,Speed,feed per tooth,No. of tooth,Dia. Of tool,Cutting tool material,Depth of cut,Feed,Spindle speed
5,6,4,51.82,0.058,3,9.537759959,1,1.524,0.174,1729.748984
5,6,4,50.9,0.051,3,12.62973767,1,2.54,0.153,1283.08526
5,6,4,48.16,0.041,3,9.690923832,1,3.175,0.123,1582.170788
5,6,4,43.59,0.033,2,8.205715649,1,6.35,0.066,1691.229203
5,6,4,40.84,0.028,2,11.70524693,1,9.525,0.056,1110.803442
5,6,4,39.93,0.028,2,6.760808536,1,12.7,0.056,1880.324206
5,6,4,39.32,0.023,3,8.416376676,1,19.05,0.069,1487.374764
5,6,4,38.71,0.02,3,11.79154463,1,25.4,0.06,1045.164225
5,6,4,38.1,0.018,3,8.890261383,1,44.45,0.054,1364.402509
5,6,4,66.75,0.051,3,17.75720681,1,0.508,0.153,1196.764452
5,6,4,58.83,0.058,3,15.74285088,1,1.016,0.174,1189.727582
5,6,4,50.9,0.066,3,17.03848781,1,1.524,0.198,951.0838302
5,6,4,48.16,0.058,2,14.141371,1,2.54,0.116,1084.243995
5,6,4,46.02,0.051,2,17.37304888,1,3.175,0.102,843.3398772
5,6,4,42.06,0.041,3,16.80886416,1,6.35,0.123,796.6415692
5,6,4,38.71,0.033,2,15.31951024,1,9.525,0.066,804.4709272
5,6,4,38.71,0.028,2,16.8963484,1,12.7,0.056,729.3943232
5,6,4,38.1,0.025,2,13.13701752,1,19.05,0.05,923.3370451
5,6,4,38.1,0.025,3,18.87450294,1,25.4,0.075,642.6603643
5,6,4,37.8,0.023,3,15.17835001,1,44.45,0.069,792.8650968
5,6,4,62.79,0.084,2,23.4499874,1,0.508,0.168,852.4716267
5,6,4,54.56,0.091,3,21.19527659,1,1.016,0.273,819.5346813
5,6,4,48.16,0.099,2,25.36908321,1,1.524,0.198,604.3851276
5,6,4,45.11,0.091,2,19.38894551,1,2.54,0.182,740.7142513
5,6,4,42.98,0.084,2,24.7251086,1,3.175,0.168,553.4269028
5,6,4,39.93,0.074,2,22.99407215,1,6.35,0.148,552.8604006
5,6,4,36.88,0.066,2,21.78937741,1,9.525,0.132,538.8627395
5,6,4,36.58,0.061,3,22.70656192,1,12.7,0.183,512.8901796
5,6,4,36.58,0.061,2,24.84295007,1,19.05,0.122,468.7838033
5,6,4,36.27,0.056,2,20.64764422,1,25.4,0.112,559.2540153
5,6,4,36.27,0.051,2,22.59075276,1,44.45,0.102,511.150649
5,6,4,57.61,0.117,2,26.21761812,1,0.508,0.234,699.5789052
5,6,4,51.51,0.124,3,29.49123127,1,1.016,0.372,556.0715916
5,6,4,47.24,0.132,2,25.85454175,1,1.524,0.264,581.7080956
5,6,4,41.45,0.117,2,26.91398764,1,2.54,0.234,490.318805
5,6,4,39.32,0.099,3,27.7857816,1,3.175,0.297,450.5292114
5,6,4,36.88,0.091,2,34.60627622,1,6.35,0.182,339.2876924
5,6,4,32.61,0.084,2,26.77999645,1,9.525,0.168,387.6790631
5,6,4,32.31,0.076,3,33.08875399,1,12.7,0.228,310.8770114
5,6,4,32.31,0.071,2,33.16461433,1,19.05,0.142,310.1659151
5,6,4,32,0.066,2,32.10298584,1,25.4,0.132,317.3486204
5,6,4,31.7,0.061,3,29.1020081,1,44.45,0.183,346.7914396
5,6,4,55.17,0.117,3,43.78069074,1,0.508,0.351,401.1921606
5,6,4,50.29,0.124,3,50.24498336,1,1.016,0.372,318.6551872
5,6,4,45.11,0.117,3,40.76753816,1,1.524,0.351,352.2819603
5,6,4,42.06,0.099,3,50.44132242,1,2.54,0.297,265.4696443
5,6,4,37.8,0.091,3,46.16143902,1,3.175,0.273,260.702097
5,6,4,34.75,0.084,2,42.70309255,1,6.35,0.168,259.0762157
5,6,4,32,0.079,3,46.40054713,1,9.525,0.237,219.5628909
5,6,4,32,0.076,2,47.58537094,1,12.7,0.152,214.0960145
5,6,4,31.7,0.071,3,50.49635723,1,19.05,0.213,199.8624819
5,6,4,31.7,0.071,3,41.39157559,1,25.4,0.213,243.825637
5,6,4,31.39,0.069,3,48.78107543,1,44.45,0.207,204.8670004
5,6,4,70.71,0.033,3,0.218544556,2,0.508,0.099,103008.4631
5,6,4,61.87,0.041,4,4.349888417,2,1.016,0.164,4528.288237
5,6,4,53.04,0.051,3,6.15239316,2,1.524,0.153,2744.678614
5,6,4,51.51,0.041,3,0.809078122,2,2.54,0.123,20269.03888
5,6,4,49.38,0.033,4,0.056574337,2,3.175,0.132,277884.0849
5,6,4,45.11,0.028,4,4.233682918,2,6.35,0.112,3392.239933
5,6,4,42.98,0.025,4,3.995527672,2,9.525,0.1,3424.71418
5,6,4,42.67,0.023,4,2.97352032,2,12.7,0.092,4568.606946
5,6,4,42.67,0.02,3,2.461763892,2,19.05,0.06,5518.338146
5,6,4,42.37,0.02,4,0.26965474,2,25.4,0.08,50024.46685
5,6,4,42.06,0.018,4,0.503765645,2,44.45,0.072,26581.08997
5,6,4,67.97,0.041,4,7.246067692,2,0.508,0.164,2986.392916
5,6,4,59.74,0.051,3,12.41492686,2,1.016,0.153,1531.980074
5,6,4,51.82,0.058,4,11.79269217,2,1.524,0.232,1398.99612
5,6,4,50.9,0.051,3,6.514229603,2,2.54,0.153,2487.63572
5,6,4,48.16,0.041,3,7.040078617,2,3.175,0.123,2177.915536
5,6,4,43.59,0.033,3,7.523979135,2,6.35,0.099,1844.468956
5,6,4,40.84,0.028,3,12.39076888,2,9.525,0.084,1049.348004
5,6,4,39.93,0.028,3,7.743352163,2,12.7,0.084,1641.732375
5,6,4,39.32,0.023,4,10.21916669,2,19.05,0.092,1224.983079
5,6,4,38.71,0.02,4,11.63373604,2,25.4,0.08,1059.341605
5,6,4,38.1,0.018,4,8.023697473,2,44.45,0.072,1511.75876
5,6,4,66.75,0.051,3,15.14035233,2,0.508,0.153,1403.612903
5,6,4,58.83,0.058,3,16.97762527,2,1.016,0.174,1103.199277
5,6,4,50.9,0.066,3,15.23341702,2,1.524,0.198,1063.781699
5,6,4,48.16,0.058,4,15.10000084,2,2.54,0.232,1015.410314
5,6,4,46.02,0.051,3,18.48070665,2,3.175,0.153,792.7935434
5,6,4,42.06,0.041,3,13.80876098,2,6.35,0.123,969.7205957
5,6,4,38.71,0.033,3,15.26942956,2,9.525,0.099,807.1094308
5,6,4,38.71,0.028,3,18.69708332,2,12.7,0.084,659.1456216
5,6,4,38.1,0.025,3,17.15855143,2,19.05,0.075,706.9300102
5,6,4,38.1,0.025,3,12.90458165,2,25.4,0.075,939.9680877
5,6,4,37.8,0.023,3,18.52492536,2,44.45,0.069,649.6319808
5,6,4,62.79,0.084,3,20.34682325,2,0.508,0.252,982.4850127
5,6,4,54.56,0.091,4,21.44853745,2,1.016,0.364,809.8577484
5,6,4,48.16,0.099,4,22.63680494,2,1.524,0.396,677.3348375
5,6,4,45.11,0.091,3,23.38401442,2,2.54,0.273,614.1660709
5,6,4,42.98,0.084,3,22.48622463,2,3.175,0.252,608.5299111
5,6,4,39.93,0.074,4,21.74417474,2,6.35,0.296,584.6398906
5,6,4,36.88,0.066,4,19.09388807,2,9.525,0.264,614.9341382
5,6,4,36.58,0.061,3,24.30327245,2,12.7,0.183,479.1936001
5,6,4,36.58,0.061,4,25.18786949,2,19.05,0.244,462.3643387
5,6,4,36.27,0.056,3,22.38336853,2,25.4,0.168,515.8865128
5,6,4,36.27,0.051,3,23.51468805,2,44.45,0.153,491.0666012
5,6,4,57.61,0.117,4,27.60646221,2,0.508,0.468,664.3840288
5,6,4,51.51,0.124,3,30.27665386,2,1.016,0.372,541.6462463
5,6,4,47.24,0.132,4,26.35617162,2,1.524,0.528,570.6366031
5,6,4,41.45,0.117,3,28.46569063,2,2.54,0.351,463.590869
5,6,4,39.32,0.099,3,32.46062464,2,3.175,0.297,385.6458836
5,6,4,36.88,0.091,3,34.18656239,2,6.35,0.273,343.4531811
5,6,4,32.61,0.084,4,26.20344062,2,9.525,0.336,396.2091881
5,6,4,32.31,0.076,4,34.38348957,2,12.7,0.304,299.1707089
5,6,4,32.31,0.071,3,35.88537258,2,19.05,0.213,286.6497465
5,6,4,32,0.066,4,30.44808104,2,25.4,0.264,334.5970558
5,6,4,31.7,0.061,3,36.71689642,2,44.45,0.183,274.8687462
5,6,4,55.17,0.117,4,45.83579402,2,0.508,0.468,383.2042247
5,6,4,50.29,0.124,3,48.14730022,2,1.016,0.372,332.5383667
5,6,4,45.11,0.117,4,43.4268039,2,1.524,0.468,330.7097684
5,6,4,42.06,0.099,3,49.58615558,2,2.54,0.297,270.0479553
5,6,4,37.8,0.091,4,46.39975988,2,3.175,0.364,259.3630654
5,6,4,34.75,0.084,4,40.93608193,2,6.35,0.336,270.25927
5,6,4,32,0.079,4,40.82588412,2,9.525,0.316,249.5436042
5,6,4,32,0.076,3,45.79315282,2,12.7,0.228,222.475144
5,6,4,31.7,0.071,4,43.34877234,2,19.05,0.284,232.8169113
5,6,4,31.7,0.071,3,50.19718687,2,25.4,0.213,201.0536429
5,6,4,31.39,0.069,3,40.89449544,2,44.45,0.207,244.3759849
5,6,5,21.03,0.018,2,3.500933801,1,0.508,0.036,1912.438322
5,6,5,18.29,0.02,2,1.26961488,1,1.016,0.04,4586.419395
5,6,5,15.85,0.025,2,5.650413801,1,1.524,0.05,893.0609014
5,6,5,15.24,0.02,2,1.426074214,1,2.54,0.04,3402.318005
5,6,5,14.63,0.018,3,1.465152711,1,3.175,0.054,3179.021732
5,6,5,13.41,0.015,3,1.029049271,1,6.35,0.045,4148.820756
5,6,5,12.8,0.013,3,4.694478694,1,9.525,0.039,868.0698269
5,6,5,12.8,0.013,2,5.971042485,1,12.7,0.026,682.4830535
5,6,5,12.8,0.01,3,4.120052847,1,19.05,0.03,989.0978243
5,6,5,12.5,0.01,3,4.18435318,1,25.4,0.03,951.0727591
5,6,5,12.5,0.01,2,5.966455987,1,44.45,0.02,666.9996949
5,6,5,20.12,0.02,3,12.10633177,1,0.508,0.06,529.1118261
5,6,5,17.68,0.025,3,9.474735317,1,1.016,0.075,594.0831543
5,6,5,15.54,0.03,2,9.589982383,1,1.524,0.06,515.8996922
5,6,5,15.24,0.025,3,7.234930546,1,2.54,0.075,670.6295166
5,6,5,14.33,0.02,2,8.447254369,1,3.175,0.04,540.0857042
5,6,5,12.8,0.018,3,9.496590311,1,6.35,0.054,429.1156272
5,6,5,12.19,0.015,3,11.86001258,1,9.525,0.045,327.2281217
5,6,5,11.89,0.015,2,12.11239061,1,12.7,0.03,312.5244865
5,6,5,11.58,0.013,2,9.917195176,1,19.05,0.026,371.7506722
5,6,5,11.58,0.01,2,6.56509711,1,25.4,0.02,561.5642711
5,6,5,11.28,0.01,2,10.06736427,1,44.45,0.02,356.7182923
5,6,5,19.81,0.025,3,14.49046034,1,0.508,0.075,435.2455671
5,6,5,17.37,0.03,3,14.53668362,1,1.016,0.09,380.422805
5,6,5,15.24,0.036,3,17.19845524,1,1.524,0.108,282.1159173
5,6,5,14.33,0.03,3,16.81811181,1,2.54,0.09,271.2695322
5,6,5,13.72,0.025,3,17.75239443,1,3.175,0.075,246.053324
5,6,5,12.5,0.02,3,19.00942743,1,6.35,0.06,209.3500364
5,6,5,11.58,0.018,3,14.20867214,1,9.525,0.054,259.4699868
5,6,5,11.58,0.015,2,13.25849516,1,12.7,0.03,278.065039
5,6,5,11.28,0.013,2,14.33584452,1,19.05,0.026,250.5058551
5,6,5,11.28,0.013,3,13.3007466,1,25.4,0.039,270.0008576
5,6,5,11.28,0.013,2,17.97316054,1,44.45,0.026,199.8097653
5,6,5,18.59,0.043,2,22.27584409,1,0.508,0.086,265.6912694
5,6,5,16.15,0.048,3,22.69190376,1,1.016,0.144,226.5863049
5,6,5,14.33,0.051,3,22.64874968,1,1.524,0.153,201.4345776
5,6,5,13.41,0.048,3,22.34409366,1,2.54,0.144,191.0724614
5,6,5,12.8,0.043,2,23.14975005,1,3.175,0.086,176.0336634
5,6,5,11.89,0.038,2,19.49221675,1,6.35,0.076,194.2015475
5,6,5,10.97,0.036,3,22.25786093,1,9.525,0.108,156.911678
5,6,5,10.97,0.033,2,23.9441796,1,12.7,0.066,145.8608465
5,6,5,10.97,0.03,2,21.00185483,1,19.05,0.06,166.2957074
5,6,5,10.67,0.03,3,20.71139946,1,25.4,0.09,164.0163104
5,6,5,10.67,0.025,3,19.49873242,1,44.45,0.075,174.2168285
5,6,5,17.07,0.061,3,32.48235994,1,0.508,0.183,167.3085018
5,6,5,15.24,0.066,2,30.62984653,1,1.016,0.132,158.4062124
5,6,5,14.02,0.069,3,37.57777342,1,1.524,0.207,118.7815625
5,6,5,12.19,0.061,2,29.21125428,1,2.54,0.122,132.8573434
5,6,5,11.58,0.051,2,34.848338,1,3.175,0.102,105.7933946
5,6,5,10.97,0.048,2,35.05274619,1,6.35,0.096,99.63608236
5,6,5,9.75,0.043,2,37.00317876,1,9.525,0.086,83.88757604
5,6,5,9.75,0.041,2,29.05295606,1,12.7,0.082,106.8430684
5,6,5,9.45,0.038,2,32.03577859,1,19.05,0.076,93.91362161
5,6,5,9.45,0.036,3,28.71274585,1,25.4,0.108,104.7825939
5,6,5,9.45,0.033,2,28.33282231,1,44.45,0.066,106.187656
5,6,5,16.46,0.061,2,41.84708059,1,0.508,0.122,125.2266403
5,6,5,14.94,0.066,3,39.73111007,1,1.016,0.198,119.715935
5,6,5,13.41,0.061,3,47.00783841,1,1.524,0.183,90.82189522
5,6,5,12.5,0.051,2,38.88565355,1,2.54,0.102,102.3417111
5,6,5,11.28,0.048,2,38.20407872,1,3.175,0.096,94.00077452
5,6,5,10.36,0.046,2,40.63087128,1,6.35,0.092,81.17750212
5,6,5,9.45,0.041,2,46.73917044,1,9.525,0.082,64.36990559
5,6,5,9.45,0.041,3,45.4347399,1,12.7,0.123,66.21796438
5,6,5,9.45,0.038,3,49.84289581,1,19.05,0.114,60.36158091
5,6,5,9.45,0.038,3,38.43159261,1,25.4,0.114,78.28444735
5,6,5,9.45,0.036,3,40.98904116,1,44.45,0.108,73.40000897
5,6,5,6.4,0.01,3,4.533360778,2,0.508,0.03,449.460732
5,6,5,6.4,0.015,3,0.650171435,2,1.016,0.045,3133.892916
5,6,5,5.18,0.02,4,3.422125857,2,1.524,0.08,481.909897
5,6,5,5.18,0.015,3,1.553602249,2,2.54,0.045,1061.504848
5,6,5,4.88,0.01,3,4.838378298,2,3.175,0.03,321.1086939
5,6,5,4.57,0.008,3,0.778042342,2,6.35,0.024,1870.014745
5,6,5,4.27,0.008,4,5.275649758,2,9.525,0.032,257.6819408
5,6,5,4.27,0.005,3,0.856490501,2,12.7,0.015,1587.220952
5,6,5,4.27,0.002,4,3.826616434,2,19.05,0.008,355.2589324
5,6,5,4.27,0.002,4,0.635871274,2,25.4,0.008,2137.916468
5,6,5,4.27,0.002,3,1.921293456,2,44.45,0.006,707.5648253
5,6,5,7.01,0.015,4,11.92650693,2,0.508,0.06,187.1271558
5,6,5,6.4,0.02,4,9.694510924,2,1.016,0.08,210.1774571
5,6,5,5.18,0.023,4,11.71392034,2,1.524,0.092,140.7860283
5,6,5,4.88,0.02,4,9.293565829,2,2.54,0.08,167.1742972
5,6,5,4.88,0.015,3,8.381107754,2,3.175,0.045,185.3747
5,6,5,4.57,0.013,4,7.347867859,2,6.35,0.052,198.0099099
5,6,5,4.27,0.01,3,11.61725889,2,9.525,0.03,117.0189699
5,6,5,4.27,0.008,4,6.684415257,2,12.7,0.032,203.3745087
5,6,5,3.96,0.005,4,9.218040387,2,19.05,0.02,136.7693059
5,6,5,3.96,0.005,4,12.69532889,2,25.4,0.02,99.30778449
5,6,5,3.96,0.002,4,12.60352678,2,44.45,0.008,100.0311268
5,6,5,6.71,0.02,4,13.22649444,2,0.508,0.08,161.5138725
5,6,5,6.4,0.023,3,12.96310106,2,1.016,0.069,157.1821159
5,6,5,4.88,0.03,4,17.60100114,2,1.524,0.12,88.2702821
5,6,5,4.88,0.023,4,15.5640757,2,2.54,0.092,99.82252501
5,6,5,4.57,0.02,3,17.22061059,2,3.175,0.06,84.488912
5,6,5,4.27,0.015,3,12.73798892,2,6.35,0.045,106.7232573
5,6,5,4.57,0.01,4,18.83356354,2,9.525,0.04,77.25307265
5,6,5,3.96,0.01,3,18.69917218,2,12.7,0.03,67.42250264
5,6,5,3.96,0.008,4,16.88589294,2,19.05,0.032,74.66261867
5,6,5,3.96,0.005,3,13.00110709,2,25.4,0.015,96.97212532
5,6,5,3.96,0.005,4,13.86746454,2,44.45,0.02,90.91387846
5,6,5,6.4,0.038,3,22.30640024,2,0.508,0.114,91.34453034
5,6,5,5.79,0.043,4,25.23517126,2,1.016,0.172,73.04733411
5,6,5,4.88,0.048,4,20.73381848,2,1.524,0.192,74.93290913
5,6,5,4.57,0.043,4,19.26953218,2,2.54,0.172,75.50524003
5,6,5,4.27,0.038,3,25.05782923,2,3.175,0.114,54.25209249
5,6,5,4.27,0.033,3,20.21609785,2,6.35,0.099,67.24540407
5,6,5,3.96,0.03,4,22.67751613,2,9.525,0.12,55.59449184
5,6,5,3.96,0.025,4,23.39574025,2,12.7,0.1,53.88780062
5,6,5,3.66,0.023,4,21.73333804,2,19.05,0.092,53.61504983
5,6,5,3.66,0.023,3,25.01155682,2,25.4,0.069,46.58782379
5,6,5,3.66,0.02,4,23.8121322,2,44.45,0.08,48.9344672
5,6,5,6.1,0.048,3,33.00612107,2,0.508,0.144,58.8392882
5,6,5,5.18,0.053,4,33.4470962,2,1.016,0.212,49.30641242
5,6,5,4.57,0.058,3,36.0937909,2,1.524,0.174,40.31027543
5,6,5,4.57,0.053,3,25.70606362,2,2.54,0.159,56.59951187
5,6,5,4.27,0.048,3,35.047843,2,3.175,0.144,38.78811227
5,6,5,3.96,0.043,4,29.36731338,2,6.35,0.172,42.93021187
5,6,5,3.66,0.058,3,36.66552976,2,9.525,0.174,31.78009453
5,6,5,3.66,0.036,3,37.65926316,2,12.7,0.108,30.94149763
5,6,5,3.66,0.033,4,32.79277142,2,19.05,0.132,35.53325783
5,6,5,3.66,0.03,3,25.70017221,2,25.4,0.09,45.33954062
5,6,5,3.66,0.03,3,35.54021799,2,44.45,0.09,32.78634932
5,6,5,5.79,0.051,3,48.86763819,2,0.508,0.153,37.72152809
5,6,5,5.18,0.056,4,49.62174377,2,1.016,0.224,33.2345499
5,6,5,4.57,0.058,3,43.17978999,2,1.524,0.174,33.69517668
5,6,5,4.27,0.051,3,44.95562974,2,2.54,0.153,30.23958683
5,6,5,4.27,0.043,4,49.91234901,2,3.175,0.172,27.23653957
5,6,5,3.96,0.043,3,48.60239333,2,6.35,0.129,25.93997742
5,6,5,3.66,0.038,3,50.51321886,2,9.525,0.114,23.06790239
5,6,5,3.66,0.036,3,40.00575871,2,12.7,0.108,29.12665674
5,6,5,3.66,0.036,3,44.02388391,2,19.05,0.108,26.46822357
5,6,5,3.35,0.033,3,43.68059036,2,25.4,0.099,24.41677894
5,6,5,3.35,0.033,3,46.15026295,2,44.45,0.099,23.11014608
6,6,1,156.36,0.132,6,161,1,0.762,0.792,309.1945636
6,6,1,147.52,0.14,6,43,1,2.286,0.84,1092.231033
6,6,1,138.38,0.175,6,178,1,3.175,1.05,247.505804
6,6,1,128.93,0.211,6,41,1,4.775,1.266,1001.157003
6,6,1,119.79,0.244,6,72,1,7.925,1.464,529.6879975
6,6,1,138.38,0.279,6,168,1,15.85,1.674,262.2382923
6,6,1,50.6,0.114,6,141,2,0.762,0.684,114.2519097
6,6,1,45.11,0.122,6,119,2,2.286,0.732,120.6862879
6,6,1,41.45,0.175,6,182,2,3.175,1.05,72.50788053
6,6,1,35.05,0.211,6,189,2,4.775,1.266,59.04162224
6,6,1,29.57,0.244,6,128,2,7.925,1.464,73.54843203
6,6,1,26.82,0.279,6,41,2,15.85,1.674,208.2605353
6,6,2,139.6,0.132,6,149,1,0.762,0.792,298.284862
6,6,2,131.67,0.142,6,199,1,2.286,0.852,210.6521144
6,6,2,123.44,0.178,6,85,1,3.175,1.068,462.348072
6,6,2,115.21,0.213,6,162,1,4.775,1.278,226.4160584
6,6,2,106.68,0.246,6,46,1,7.925,1.476,738.341431
6,6,2,123.44,0.282,6,74,1,15.85,1.692,531.0754881
6,6,2,50.6,0.127,6,53,2,0.762,0.762,303.9531936
6,6,2,45.11,0.137,6,191,2,2.286,0.822,75.19198041
6,6,2,41.45,0.196,6,173,2,3.175,1.176,76.2799668
6,6,2,35.05,0.234,6,84,2,4.775,1.404,132.84365
6,6,2,29.57,0.274,6,52,2,7.925,1.644,181.0422942
6,6,2,26.82,0.312,6,62,2,15.85,1.872,137.7206766
6,6,3,577.9,0.198,6,152,1,0.762,1.188,1210.434156
6,6,3,544.37,0.211,6,121,1,2.286,1.266,1432.322706
6,6,3,510.54,0.264,6,71,1,3.175,1.584,2289.304115
6,6,3,476.1,0.318,6,92,1,4.775,1.908,1647.56447
6,6,3,441.96,0.371,6,110,1,7.925,2.226,1279.152557
6,6,3,510.54,0.422,6,173,1,15.85,2.532,939.5409952
6,6,3,328.57,0.165,6,55,2,0.762,0.99,1901.942057
6,6,3,292.61,0.178,6,190,2,2.286,1.068,490.306473
6,6,3,268.22,0.254,6,167,2,3.175,1.524,511.3364484
6,6,3,227.08,0.305,6,42,2,4.775,1.83,1721.320174
6,6,3,191.11,0.356,6,123,2,7.925,2.136,494.6640679
6,6,3,173.13,0.406,6,172,2,15.85,2.436,320.4615624
6,6,4,108.2,0.173,6,172,1,0.762,1.038,200.2769078
6,6,4,102.11,0.185,6,114,1,2.286,1.11,285.1645191
6,6,4,95.71,0.231,6,171,1,3.175,1.386,178.1940791
6,6,4,89.31,0.277,6,116,1,4.775,1.662,245.1174126
6,6,4,82.91,0.325,6,137,1,7.925,1.95,192.671914
6,6,4,95.71,0.371,6,136,1,15.85,2.226,224.0528494
6,6,4,54.56,0.142,6,113,2,0.762,0.852,153.7191526
6,6,4,48.46,0.152,6,114,2,2.286,0.912,135.3351542
6,6,4,44.5,0.218,6,45,2,3.175,1.308,314.832502
6,6,4,37.49,0.262,6,59,2,4.775,1.572,202.2998182
6,6,4,31.7,0.305,6,52,2,7.925,1.83,194.083217
6,6,4,28.65,0.35,6,88,2,15.85,2.1,103.6511244
6,6,5,33.83,0.061,6,155,1,0.762,0.366,69.48680819
6,6,5,31.7,0.066,6,170,1,2.286,0.396,59.36663108
6,6,5,29.87,0.081,6,61,1,3.175,0.486,155.8968899
6,6,5,27.74,0.096,6,78,1,4.775,0.576,113.2254141
6,6,5,25.91,0.114,6,148,1,7.925,0.684,55.73625201
6,6,5,29.87,0.13,6,162,1,15.85,0.78,58.70191533
6,6,5,8.53,0.056,6,173,2,0.762,0.336,15.69766265
6,6,5,7.62,0.061,6,71,2,2.286,0.366,34.16871813
6,6,5,7.01,0.086,6,75,2,3.175,0.516,29.75697761
6,6,5,5.79,0.102,6,140,2,4.775,0.612,13.16687133
6,6,5,4.88,0.119,6,140,2,7.925,0.714,11.09746668
6,6,5,4.57,0.137,6,125,2,15.85,0.822,11.63960522
7,6,1,124.36,0.038,3,5.613273162,2,0.508,0.114,7053.368922
7,6,1,108.81,0.046,4,3.931951506,2,1.016,0.184,8810.341062
7,6,1,92.96,0.056,4,3.152176057,2,1.524,0.224,9388.96484
7,6,1,90.22,0.046,4,2.358691983,2,2.54,0.184,12177.6547
7,6,1,86.56,0.038,3,0.002360932,2,3.175,0.114,11672553.38
7,6,1,79.25,0.03,3,0.638950895,2,6.35,0.09,39487.88302
7,6,1,75.59,0.028,3,0.61702035,2,9.525,0.084,39002.90196
7,6,1,74.98,0.025,4,4.091939208,2,12.7,0.1,5833.756888
7,6,1,74.98,0.023,4,6.150228108,2,19.05,0.092,3881.381003
7,6,1,74.37,0.023,3,3.639236816,2,25.4,0.069,6506.081927
7,6,1,73.76,0.02,4,4.958089862,2,44.45,0.08,4736.293182
7,6,1,118.59,0.046,3,9.1319784,2,0.508,0.138,4134.426323
7,6,1,103.8,0.056,3,8.188878207,2,1.016,0.168,4035.571118
7,6,1,90.22,0.066,3,6.423573095,2,1.524,0.198,4471.551283
7,6,1,88.41,0.056,3,8.444285886,2,2.54,0.168,3333.270249
7,6,1,83.89,0.046,3,7.44894151,2,3.175,0.138,3585.483216
7,6,1,75.74,0.038,4,9.681918911,2,6.35,0.152,2490.553776
7,6,1,71.21,0.03,3,7.965501086,2,9.525,0.09,2846.164177
7,6,1,69.1,0.03,4,9.244825631,2,12.7,0.12,2379.640692
7,6,1,68.5,0.025,4,9.65546741,2,19.05,0.1,2258.652053
7,6,1,67.59,0.023,3,7.680579731,2,25.4,0.069,2801.692762
7,6,1,66.39,0.02,3,6.938357919,2,44.45,0.06,3046.337614
7,6,1,115.87,0.056,4,17.0475444,2,0.508,0.224,2163.920196
7,6,1,102.29,0.066,4,18.38139686,2,1.016,0.264,1771.685907
7,6,1,88.41,0.074,4,12.99155632,2,1.524,0.296,2166.567747
7,6,1,83.89,0.066,3,13.39019192,2,2.54,0.198,1994.598354
7,6,1,80.27,0.056,3,16.49142285,2,3.175,0.168,1549.627087
7,6,1,73.02,0.046,3,13.4234111,2,6.35,0.138,1731.852901
7,6,1,67.59,0.038,4,13.32799494,2,9.525,0.152,1614.543278
7,6,1,66.99,0.033,3,18.17736472,2,12.7,0.099,1173.305537
7,6,1,66.39,0.028,4,13.31860036,2,19.05,0.112,1586.997141
7,6,1,66.39,0.028,3,17.4852852,2,25.4,0.084,1208.821044
7,6,1,65.78,0.025,4,13.67478675,2,44.45,0.1,1531.458985
7,6,2,110.95,0.018,3,1.33319507,2,0.508,0.054,26495.1066
7,6,2,96.93,0.023,4,5.992351284,2,1.016,0.092,5149.831408
7,6,2,83.21,0.028,4,0.042616913,2,1.524,0.112,621620.8811
7,6,2,80.47,0.023,4,5.219507265,2,2.54,0.092,4908.361699
7,6,2,77.11,0.018,4,6.106562999,2,3.175,0.072,4020.183945
7,6,2,70.71,0.015,4,0.638681247,2,6.35,0.06,35247.53386
7,6,2,67.36,0.015,3,1.018605407,2,9.525,0.045,21053.68714
7,6,2,67.06,0.013,3,1.777291321,2,12.7,0.039,12012.59935
7,6,2,66.75,0.013,3,2.0157367,2,19.05,0.039,10542.64373
7,6,2,66.14,0.01,3,1.493664135,2,25.4,0.03,14097.53888
7,6,2,65.84,0.01,4,4.237558063,2,44.45,0.04,4946.593516
7,6,2,106.68,0.023,3,11.81642672,2,0.508,0.069,2874.278885
7,6,2,93.57,0.028,4,6.893280425,2,1.016,0.112,4321.581888
7,6,2,81.38,0.033,4,10.97984718,2,1.524,0.132,2359.681858
7,6,2,79.86,0.028,4,6.543024145,2,2.54,0.112,3885.821497
7,6,2,75.59,0.023,4,11.73446284,2,3.175,0.092,2050.846685
7,6,2,68.28,0.018,3,8.860936076,2,6.35,0.054,2453.273528
7,6,2,64.31,0.015,3,10.18253554,2,9.525,0.045,2010.734078
7,6,2,62.48,0.015,4,9.816941774,2,12.7,0.06,2026.267923
7,6,2,61.57,0.013,3,10.2812973,2,19.05,0.039,1906.57239
7,6,2,60.96,0.013,3,9.081247553,2,25.4,0.039,2137.132788
7,6,2,60.05,0.01,3,9.947151725,2,44.45,0.03,1921.968799
7,6,2,104.55,0.028,3,14.47402914,2,0.508,0.084,2299.676029
7,6,2,92.05,0.033,4,13.20275218,2,1.016,0.132,2219.685193
7,6,2,79.86,0.038,3,14.2623703,2,1.524,0.114,1782.664686
7,6,2,75.59,0.033,4,17.65855983,2,2.54,0.132,1362.828251
7,6,2,72.24,0.028,4,16.23461857,2,3.175,0.112,1416.666785
7,6,2,65.84,0.023,3,15.22709843,2,6.35,0.069,1376.590382
7,6,2,60.96,0.018,3,15.46264777,2,9.525,0.054,1255.142857
7,6,2,60.35,0.018,4,14.84740146,2,12.7,0.072,1294.073329
